fgc,min,rec,rem,work
11,11,1,11,1991
11,10,1,11,1994
11,11,1,11,2032
11,11,1,11,1959
12,11,1,12,2031
11,11,1,11,2003
11,11,1,11,1956
11,11,1,11,1965
11,11,1,11,2036
11,11,1,11,2005
12,11,1,12,2032
11,11,1,11,1973
11,11,1,11,1996
11,11,1,11,1970
11,11,1,11,2002
11,11,1,11,1976
11,10,1,11,1977
11,11,1,11,1997
11,11,1,11,1966
12,12,1,11,2016
11,10,1,11,1978
11,11,1,11,1975
11,11,1,11,1987
11,11,1,11,1992
11,11,1,11,1981
11,11,1,11,1987
11,11,1,11,1989
11,11,1,11,2016
12,11,1,12,2022
11,11,1,11,2027
11,11,1,11,2010
11,11,1,11,2010
11,10,1,11,2001
11,11,1,11,1969
12,11,1,12,1980
11,11,1,11,1981
11,11,1,11,1959
11,10,1,11,1944
11,11,1,11,2013
11,11,1,11,2001
11,11,1,11,2033
11,11,1,11,2018
11,11,1,11,1991
11,11,1,11,1993
11,11,1,11,1995
11,11,1,11,2007
11,11,1,11,2030
11,11,1,11,2006
11,11,1,11,1990
11,11,1,11,1946
11,11,1,11,2012
11,11,1,11,1980
11,11,1,11,2019
12,12,1,11,2032
11,11,1,11,1963
11,11,1,11,2020
12,11,1,12,2050
12,12,1,11,1986
11,11,1,11,1995
11,11,1,11,2007
11,11,1,11,1978
11,11,1,11,1995
11,10,1,11,1962
11,11,1,11,2022
11,10,1,11,2030
12,12,1,11,2034
11,11,1,11,1993
11,11,1,11,1981
11,10,1,11,1974
11,11,1,11,1978
11,11,1,11,2015
11,11,1,11,1968
11,11,1,11,2020
11,11,1,11,1992
11,11,1,11,1979
11,11,1,11,1995
11,11,1,11,1973
11,11,1,11,2017
11,11,1,11,1980
11,11,1,11,1988
11,11,1,11,2018
11,11,1,11,1985
11,11,1,11,1982
11,11,1,11,1982
11,11,1,11,1996
11,11,1,11,2044
11,11,1,11,2031
11,11,1,11,2008
11,11,1,11,1968
11,11,1,11,1999
11,11,1,11,2010
12,12,1,11,1967
12,12,1,11,2048
11,11,1,11,1970
11,10,1,11,2028
11,11,1,11,1969
11,11,1,11,2009
11,11,1,11,2029
11,11,1,11,2026
11,11,1,11,2021
11,11,1,11,1998
11,11,1,11,2033
11,11,1,11,2018
11,11,1,11,2013
12,11,1,12,2060
11,11,1,11,1998
12,12,1,11,2038
11,11,1,11,1992
11,11,1,11,1993
11,11,1,11,2027
11,11,1,11,2023
11,11,1,11,1979
11,11,1,11,2070
11,11,1,11,1980
11,10,1,11,2037
11,11,1,11,2017
11,11,1,11,2002
11,11,1,11,2009
11,11,1,11,1998
11,11,1,11,1998
11,11,1,11,1974
11,11,1,11,2024
11,11,1,11,1963
12,12,1,11,2020
11,11,1,11,1999
11,11,1,11,2009
11,11,1,11,2003
11,11,1,11,2027
11,11,1,11,1981
12,11,1,12,2021
11,11,1,11,1972
11,11,1,11,1986
11,11,1,11,2001
11,11,1,11,1967
11,11,1,11,2009
11,11,1,11,2010
11,10,1,11,1973
11,11,1,11,2014
11,11,1,11,1970
11,11,1,11,2003
11,11,1,11,2036
11,11,1,11,1910
11,10,1,11,1974
11,11,1,11,1995
12,11,1,12,2056
11,11,1,11,2018
11,11,1,11,2019
11,11,1,11,1972
11,11,1,11,1976
11,11,1,11,2018
11,11,1,11,2013
11,11,1,11,1999
11,11,1,11,1991
11,11,1,11,2039
11,11,1,11,1970
11,10,1,11,1979
11,11,1,11,1998
11,11,1,11,1986
11,10,1,11,1993
11,11,1,11,2018
11,11,1,11,1995
11,11,1,11,2002
11,10,1,11,1982
11,10,1,11,1982
11,11,1,11,2005
11,10,1,11,2007
11,10,1,11,2001
12,12,1,11,2042
11,11,1,11,1950
11,11,1,11,1988
11,11,1,11,2007
12,12,1,11,2050
12,12,1,11,2014
11,11,1,11,2006
11,11,1,11,1992
11,11,1,11,2037
11,11,1,11,1982
11,10,1,11,1952
11,10,1,11,2003
11,11,1,11,1967
11,11,1,11,2004
11,2,1,11,2023
11,11,1,11,1971
11,11,1,11,2052
12,11,1,12,2049
11,11,1,11,2029
11,11,1,11,2011
11,11,1,11,1975
11,11,1,11,2006
11,11,1,11,2006
11,11,1,11,1955
11,10,1,11,1992
11,10,1,11,1950
11,11,1,11,1991
11,11,1,11,1996
11,11,1,11,1966
11,11,1,11,2010
11,11,1,11,1987
11,10,1,11,2014
11,11,1,11,2014
11,11,1,11,1998
11,10,1,11,1994
12,12,1,11,2017
11,11,1,11,2039
11,11,1,11,2034
11,10,1,11,1939
11,11,1,11,1967
11,11,1,11,1979
